id_resultat,id_resultat_source,source,id_athlete_base_resultats,id_personne,athlete_nom,athlete_prenom,id_equipe,equipe_en,id_pays,pays_en_base_resultats,classement_epreuve,performance_finale_texte,performance_finale,id_evenement,evenement,evenement_en,categorie_age,id_edition,id_competition_sport,competition_en,id_type_competition,type_competition,edition_saison,date_debut_edition,date_fin_edition,id_ville_edition,edition_ville_en,id_nation_edition_base_resultats,edition_nation_en,id_sport,sport,sport_en,id_discipline_administrative,discipline_administrative,id_specialite,specialite,id_epreuve,epreuve,epreuve_genre,epreuve_type,est_epreuve_individuelle,est_epreuve_olympique,est_epreuve_ete,est_epreuve_handi,epreuve_sens_resultat,id_federation,federation,federation_nom_court,dt_creation,dt_modification
6202221,34584480,infostrada,4943646,-1,PALFRAMAN,Justine,91331,South Africa,188,South Africa,50,53.96,53960,531456,400m - Women,400m - Women,Senior,30322,413,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,28,Athlétisme,Athletics,251,Athlétisme disciplines olympiques,18,Sprint,6528,400m - Femmes,Femmes,Individuel,1,1,1,0,0,9,Fédération Française d'Athlétisme,ATHLETISME,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6205792,600650234,infostrada,NULL,NULL,NULL,NULL,135,Argentina,9,Argentina,3,NULL,NULL,375132,Team - Men,Team - Men,Senior,35873,289,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,53,Volley-ball,Volleyball,150,Volley-ball,241,Volley ball,455,Volley-Ball Equipe H,Hommes,Equipe,0,1,1,0,0,74,Fédération Française de Volley,VOLLEY BALL,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
6205892,402863985,infostrada,NULL,NULL,NULL,NULL,92089,Lithuania,134,Lithuania,9,15/12/2015 6:00,375160,662410,Quadruple Sculls - Men,Quadruple Sculls - Men,Senior,29998,315,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,15,Aviron,Rowing,8,Aviron,25,Aviron,203,Quatre de couple - Hommes,Hommes,Equipe,0,1,1,0,0,79,Fédération Française d'Aviron,AVIRON,2024-06-07 14:48:22.793,2025-03-31 03:07:57.530
6209925,600448147,infostrada,NULL,NULL,NULL,NULL,6798,Colombia,52,Colombia,12,NULL,NULL,374422,Team - Women,Team - Women,Senior,32738,2973,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,72,Rugby à 7,Rugby Sevens,245,Rugby à 7,172,Rugby à 7,6465,Rugby à 7 Equipe F,Femmes,Equipe,0,1,1,0,0,55,Fédération Française de Rugby,RUGBY,2024-06-07 14:48:22.793,2025-03-21 02:11:52.260
6210099,404337832,infostrada,NULL,NULL,NULL,NULL,92897,Israel,111,Israel,8,30/11/2043 3:00,224770,561063,4 x 100m Medley Relay - Mixed,4 x 100m Medley Relay - Mixed,Senior,33971,301,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,65,Natation,Swimming,355,Natation course,150,Natation course bassin de 50m,6574,Relais 4 x 100m 4 nages - Mixte,Mixte,Equipe,0,1,1,0,0,44,Fédération Française de Natation,NATATION,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
6218441,34513592,infostrada,4783662,-1,FISCHER,Murilo,95048,Brazil,33,Brazil,NULL,6:41,24112000,529266,Road race - Men,Road race - Men,Senior,26519,1203,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,37,Cyclisme - Route,Cycling - Road,23,Route,50,Course en ligne,1,Course sur route - Hommes,Hommes,Individuel,1,1,1,0,0,21,Fédération Française de Cyclisme,CYCLISME,2024-06-07 14:48:22.793,2025-03-20 02:07:27.300
6213841,34489160,infostrada,4834272,-1,ELLER,Glenn,95182,United States,233,United States,14,131,131000,537723,Double Trap - Men,Double Trap - Men,Senior,29865,444,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,66,Tir,Shooting,275,Plateau,218,Fosse olympique,889398,Double Trap - Hommes,Hommes,Individuel,1,0,1,0,1,67,Fédération Française de Tir,TIR,2024-06-07 14:48:22.793,2024-10-02 03:00:57.673
6210187,34470555,infostrada,4975594,-1,FASANA,Erika,94443,ITA,113,Italy,37,14.200,14200,665417,Uneven Bars - Women,Uneven Bars - Women,Senior,32737,488,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,26,Gymnastique artistique,Gymnastics - Artistic,310,Gymnastique artistique féminine,83,Gymnastique artistique féminine,1227,Barres asymétriques - Femmes,Femmes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-03-09 02:04:19.327
6197947,34470923,infostrada,4886643,-1,BILES,Simone,92027,United States,233,United States,3,14.733,14733,644183,Beam - Women,Beam - Women,Senior,32737,488,Olympic Games,1,JO été,2016,05/08/2016,21/08/2016,1145,Rio de Janeiro,53,Brazil,26,Gymnastique artistique,Gymnastics - Artistic,310,Gymnastique artistique féminine,83,Gymnastique artistique féminine,1197,Poutre - Femmes,Femmes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
6186734,52820394,infostrada,4806822,-1,GEORGIOU,Marios,94641,Cyprus,58,Cyprus,52,13.666,13666,667660,Parallel Bars - Men,Parallel Bars - Men,Senior,35911,488,Olympic Games,1,JO été,2020,23/07/2021,08/08/2021,785,Tokyo,59,Japan,26,Gymnastique artistique,Gymnastics - Artistic,311,Gymnastique artistique masculine,84,Gymnastique artistique Masculine,575,Barres parallèles - Hommes,Hommes,Individuel,1,1,1,0,1,28,Fédération Française de Gymnastique,GYMNASTIQUE,2024-06-07 14:48:22.793,2025-01-02 02:01:03.210
